id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19078993,Architect Designed Modern Home,28247456,Fiona,,Dn Laoghaire-Rathdown,53.2935,-6.19568,Private room,200,2,8,2018-08-13,0.43,3,0
19079889,Modern apartment in City center,64500380,Vik,,Dublin City,53.33161,-6.2306,Entire home/apt,109,6,4,2018-10-23,0.41,1,30
19082227,20 minutes drive to City Centre Airport,133248898,Natalie,,South Dublin,53.35045,-6.37606,Entire home/apt,60,2,51,2018-11-25,2.63,1,4
19082277,Ranelagh - Cosy and Central Apartment- Car Parking,22801049,MyHolistay Dublin,,Dublin City,53.32392,-6.25529,Entire home/apt,95,2,59,2019-02-04,2.87,16,76
19088966,Apartment in Centre of Malahide - Malahide Marina,133322944,Mary Margaret,,Fingal,53.4526,-6.15499,Entire home/apt,135,5,34,2018-10-14,1.68,1,40
19091481,Killiney Retreat,39213542,Patricia,,Dn Laoghaire-Rathdown,53.24691,-6.12172,Entire home/apt,105,4,17,2018-09-17,0.87,1,11
19091994,SINGLE - only 15 min AIRPORT/CITY -Croke Park/DCU,133347727,Susan,,Dublin City,53.38118,-6.24503,Private room,59,1,33,2018-12-02,1.62,2,42
19095006,144 Walsh Road,120746858,John,,Dublin City,53.37054,-6.26047,Entire home/apt,99,3,12,2019-01-02,2.20,1,0
19099745,Great New Temple Bar Apartment,7347275,Rafaela,,Dublin City,53.34448,-6.26392,Entire home/apt,150,2,19,2019-01-20,0.93,19,52
19101139,Single room - Brandon road D12-  6km from town,60525399,Andrea,,Dublin City,53.32491,-6.32138,Private room,30,7,16,2018-11-01,0.79,2,0
19107296,Bright Double Room in beautiful Ranelagh,129407166,Martha,,Dublin City,53.32182,-6.2587,Private room,40,2,7,2018-02-19,0.34,2,0
19110505,Double Bedroom near city centre 2,36855331,Lauren,,Dublin City,53.34102,-6.32186,Private room,55,2,4,2018-10-21,0.39,4,0
19112295,Peaceful and centrally located double bedroom,29994116,JeanLucas,,Dublin City,53.35194,-6.28423,Private room,65,2,19,2018-06-18,0.94,2,0
19113416,Single En-Suite Room in Family Home,133552751,Noreen,,South Dublin,53.28173,-6.3686,Private room,55,1,15,2018-12-08,0.73,3,94
19115808,Victorian accommodation in Ranelagh,133572658,Dympna,,Dublin City,53.32424,-6.25832,Entire home/apt,100,2,74,2019-02-04,3.72,1,119
19117651,Nice and Spacious Room with a Large Double Bed,115974880,Flore,,Dublin City,53.40547,-6.17499,Private room,37,1,44,2019-01-13,2.17,3,15
19118846,Cute & Smart Bedroom+Bathroom in Grand Canal Dock,30750314,Magda,,Dublin City,53.34213,-6.2359,Private room,75,2,53,2018-07-30,2.61,1,0
19119114,Bright Two-Bed Apartment Close to City Centre,81434536,Máille,,Dublin City,53.32241,-6.25394,Entire home/apt,270,5,0,,,1,0
19119814,Oxmantown Home for 2,62635060,Mike,,Dublin City,53.35358,-6.28889,Private room,56,1,2,2017-07-26,0.10,1,0
19120545,Killiney/Dalkey Lodging,133617685,Siobhan,,Dn Laoghaire-Rathdown,53.25611,-6.1174,Private room,48,1,0,,,1,0
19123696,LARGE 4 bed family home in seaside suburb,10882320,Monica,,Dn Laoghaire-Rathdown,53.28231,-6.1176,Private room,270,30,1,2018-08-07,0.16,2,0
19125291,"Killiney, Luxury room/BnB in Modern House",36539186,Charlotte And Des,,Dn Laoghaire-Rathdown,53.25476,-6.12758,Private room,60,1,5,2018-03-11,0.25,2,0
19125395,Modern and Comfortable !,28247456,Fiona,,Dn Laoghaire-Rathdown,53.29375,-6.1969,Private room,61,2,3,2018-09-05,0.43,3,0
19126643,Luxury Suite Next To Johnnie Fox's Pub (Room 3),131742647,Jean,,Dn Laoghaire-Rathdown,53.22143,-6.22386,Entire home/apt,69,2,90,2019-02-12,7.99,4,325
19127552,"Full Home close to Grand Canal, Aviva, 3Arena, TCD",25020721,T.,,Dublin City,53.34112,-6.22821,Entire home/apt,100,2,20,2019-01-01,1.09,1,21
19130837,Cosy city centre apartment,34269441,Antonijo,,Dublin City,53.34362,-6.27639,Entire home/apt,100,4,1,2017-07-04,0.05,1,0
19131348,Family Home in upmarket friendly cul de sac,69826007,Shane,,Dn Laoghaire-Rathdown,53.30483,-6.24147,Entire home/apt,125,6,0,,,1,0
19132559,"City Centre, Dublin 1",133719103,D,,Dublin City,53.34841,-6.26933,Private room,75,2,127,2019-02-10,6.22,1,260
19133172,"City Centre, Entire House , St Stephens Green",58205431,Brian,,Dublin City,53.33262,-6.25572,Entire home/apt,250,3,1,2019-01-12,0.91,1,14
19136246,Cozy Studio Apartment with Great Location,129632853,Tihomir,,Dublin City,53.34523,-6.26722,Entire home/apt,86,2,21,2018-07-12,1.10,1,0
19137192,☆Free Breakfast☆Patio☆ Washing/Dryer☆Bathtub☆,80205431,Damien,,Dublin City,53.38229,-6.23424,Private room,50,1,57,2018-10-15,2.89,6,1
19138046,4 bed family house in the heart of Drumcondra,35161473,Jan,,Dublin City,53.36735,-6.25465,Entire home/apt,208,2,17,2018-10-19,0.87,1,81
19139063,Double Room in Family Home,133552751,Noreen,,South Dublin,53.28342,-6.3688,Private room,65,1,23,2018-07-13,1.14,3,119
19139507,Cosy and Comfortable in an Entire Home,133786217,Barbara,,South Dublin,53.27987,-6.33864,Entire home/apt,99,5,40,2019-02-02,2.05,1,0
19140087,"Private room, next to Guinness Storehouse!",133789903,Saoirse,,Dublin City,53.34083,-6.28095,Private room,70,5,0,,,1,0
19142524,Spacious Double bedroom in Dublin 8,122022232,Rafael,,Dublin City,53.34184,-6.27753,Private room,60,2,28,2019-01-01,1.38,1,83
19147019,Private room- double bed in Ranelagh,93631337,Linda,,Dublin City,53.32341,-6.25596,Private room,40,2,0,,,1,0
19151456,Probably the most beautiful road in Clontarf,41949484,Jean,,Dublin City,53.36666,-6.21305,Entire home/apt,295,3,2,2017-07-23,0.10,1,0
19152499,Cosy family home in Hipsterville Dublin 8,12389621,Sonya,,Dublin City,53.33372,-6.28165,Entire home/apt,150,2,1,2018-08-03,0.15,1,0
19153676,"Bunk/Triple Bed in Dublin home, Irish Experience:)",133916559,Ronan,,Dublin City,53.3364,-6.32279,Private room,70,7,21,2019-01-03,1.14,4,168
19154612,Cozy one bedroom apt. in Rathgar,133923044,Pearl,,Dublin City,53.31253,-6.27792,Entire home/apt,100,5,5,2018-06-10,0.25,1,0
19156449,Spacious 5-bedroom House Facing the Grand Canal,81508535,Mike,,Dublin City,53.33055,-6.27315,Entire home/apt,450,2,25,2018-08-24,1.26,1,0
19159613,Single en-suite room in Glenageary.,133969703,Kate,,Dn Laoghaire-Rathdown,53.26923,-6.1451,Private room,55,2,3,2018-03-19,0.15,1,0
19170335,"City Architect’s Redbrick, 3 Mins Light rail .",33267678,Frances,,Dublin City,53.3248,-6.25235,Entire home/apt,327,2,24,2018-12-30,1.26,1,250
19171582,"Beautiful home in the magical Phoenix Park, Dublin",121045044,Lizzy,,Dublin City,53.34856,-6.31306,Entire home/apt,120,1,49,2018-12-09,2.42,1,95
19173665,"Santry, Dublin ..comfortable room in clean home",73089431,Paul,,Dublin City,53.39291,-6.25236,Private room,35,2,56,2019-02-03,2.77,1,54
19175581,Double bed in a quiet village.,8693680,Brian,,Dn Laoghaire-Rathdown,53.21835,-6.21911,Private room,34,1,27,2018-11-20,1.57,1,72
19175587,Modern Apartment in Temple Bar,52104107,Alex,,Dublin City,53.34519,-6.26889,Entire home/apt,139,2,21,2018-12-21,1.03,8,54
19175929,Beautiful central Dublin City home,4215502,Mikey,,Dublin City,53.35155,-6.28476,Entire home/apt,300,2,3,2018-06-16,0.33,1,112
19176025,Home away from home in Swords,102187793,Laura,,Fingal,53.45811,-6.21803,Private room,45,1,65,2019-01-16,3.22,1,48
19178081,Double room in a warm family home,100608762,Shumei(淑梅),,Dublin City,53.39968,-6.16735,Private room,29,1,66,2019-01-13,3.54,4,49
19178552,Guinness Getaway,56200578,Dagán,,Dublin City,53.34131,-6.27931,Entire home/apt,90,2,84,2019-01-30,4.79,1,46
19180217,Lovely days out and dreamy nights in Dublin 8,134145725,Kristin,,Dublin City,53.34627,-6.28294,Private room,50,1,1,2017-06-15,0.05,1,0
19186464,Luxury Suite Next To Johnnie Fox's Pub  (Room 1),131742647,Jean,,Dn Laoghaire-Rathdown,53.222,-6.22388,Entire home/apt,59,2,89,2019-02-03,7.99,4,323
19186527,Cosy Single Room available in Cherrywood,118330161,Maria,,Dn Laoghaire-Rathdown,53.24664,-6.13918,Private room,36,3,1,2018-06-26,0.13,1,84
19187100,"Double bedroom in quiet area, South Central Dublin",24587931,Anke,,Dublin City,53.33829,-6.30447,Private room,45,1,15,2017-08-29,0.80,1,0
19189084,Luxury Suite Next To Johnnie Fox's Pub (Room 2),131742647,Jean,,Dn Laoghaire-Rathdown,53.22307,-6.22577,Entire home/apt,69,2,61,2019-02-04,5.46,4,331
19190023,"4 BR @ Guinness 2 Bth, WIFI Patio Balcny TV Slp 10",56322091,Jen,,Dublin City,53.33939,-6.28676,Entire home/apt,165,1,152,2019-02-07,7.44,16,116
19201268,Cozy Riverside Apartment - Minutes from City,134335206,Togora,,Dublin City,53.36921,-6.2551,Entire home/apt,70,2,35,2018-11-25,1.77,2,125
19202885,Dublin City Centre on your doorstep. Free wifi.,22190367,Ann,,Dublin City,53.37204,-6.2016,Private room,60,2,86,2019-01-02,4.31,1,287
19210170,ST. ENDAS Private Cozy Flat (10mins to Airport),4799333,Donna,,Dublin City,53.39842,-6.21019,Entire home/apt,50,1,155,2019-01-28,7.70,1,75
19211974,Proud home owner occupier. Very sociable person.,115436293,Frank,,Dn Laoghaire-Rathdown,53.30116,-6.26371,Private room,30,2,16,2017-09-02,0.79,1,0
19212194,A Studio + WIFI + TV @ Connolly Station & IFSC,56322091,Jen,,Dublin City,53.35306,-6.24903,Entire home/apt,59,1,131,2019-02-05,6.44,16,94
19218767,Lovely 2 bedroomed house ideally located.,55758289,Margaret,,Dublin City,53.36819,-6.30214,Entire home/apt,140,4,26,2018-11-12,1.32,1,81
19219792,★★Bright and Spacious Room beside UCD Campus★★,134524295,Ger,,Dn Laoghaire-Rathdown,53.30143,-6.22225,Private room,59,1,64,2018-12-20,3.65,1,71
19220591,Beautiful bright apartment close to the city,98923453,Antony,,Dublin City,53.34893,-6.30238,Private room,65,2,12,2018-10-30,1.87,1,0
19226206,"Dublin (Clontarf) cozy house, great location!",17982544,Harold,,Dublin City,53.36126,-6.19039,Entire home/apt,119,1,7,2017-10-30,0.35,1,13
19235367,"""Knocknagur"" (opposite Merry Ploughboy pub)",134666152,Merry,,South Dublin,53.26356,-6.29687,Entire home/apt,150,2,72,2018-12-31,3.63,1,118
19235604,Spacious city centre 1 bed apartment - Smithfield,134077153,James And Noeleen,,Dublin City,53.34825,-6.28022,Entire home/apt,100,2,114,2019-02-09,5.69,1,50
19237500,living room for rent,134600976,Adriana,,Dublin City,53.3503,-6.26253,Shared room,17,13,0,,,2,45
19241192,Double Room in leafy surrounds by Grand Canal Dock,7155658,Eimear,,Dublin City,53.33848,-6.23945,Private room,90,2,66,2018-12-07,3.63,1,55
19241326,Modern apartment in the heart of Dublin,134715128,Seamus,,Dublin City,53.3455,-6.2575,Entire home/apt,189,2,56,2019-01-14,2.89,1,30
19241403,Lovely Southside Apt - Beside UCD 2.9km from City.,131503260,Ana,,Dn Laoghaire-Rathdown,53.30555,-6.23939,Entire home/apt,80,2,5,2017-08-13,0.26,1,0
19244052,"Lansdowne Village, Sandymount",16537106,Moira,,Dublin City,53.33749,-6.2235,Entire home/apt,100,4,20,2019-01-03,1.05,1,14
19244485,Private double room in beautiful apartment,44083148,Lee,,Dn Laoghaire-Rathdown,53.28087,-6.24456,Private room,100,3,6,2018-06-30,0.38,1,38
19245299,Milltown D6,134749583,Jackie,,Dublin City,53.31324,-6.24841,Entire home/apt,140,2,0,,,1,0
19254301,Entire home. A hidden gem!,6289796,Conor,,Dublin City,53.32555,-6.30324,Entire home/apt,110,4,35,2018-08-26,1.89,1,31
19258094,Heyward Mews Holiday Homes,98759090,Trident Holiday Homes,,Fingal,53.48583,-6.27299,Entire home/apt,190,3,2,2017-12-26,0.11,4,173
19258957,"Large, Bright, Spacious 2 Bed Apt in Shankill",134856105,Cathy,,Dn Laoghaire-Rathdown,53.22651,-6.1254,Entire home/apt,65,1,10,2017-09-22,0.50,1,0
19264544,Contemporary & Fresh City-Centre 2-Bedroom,134836724,Mary Jane,,Dublin City,53.34726,-6.28505,Entire home/apt,118,2,48,2018-08-07,2.39,1,0
19265349,Cosy 2 Bed Old Style House - Enjoy your stay.,134898872,Michael,,Dublin City,53.35035,-6.23454,Entire home/apt,99,1,69,2019-02-03,3.59,2,266
19265844,"Modern, cosy house close to city centre",14179749,Albert,,Dublin City,53.35683,-6.29884,Private room,65,1,2,2017-07-16,0.10,1,0
19266060,Luxury in Dublin`s Silicon Valley,64202703,Kjetil,,Dublin City,53.34426,-6.23347,Private room,150,1,15,2019-02-11,0.77,2,24
19268157,Our Home Your Adventure!,134913249,Melanie,,Dublin City,53.39533,-6.26498,Private room,50,2,1,2017-06-28,0.05,1,0
19269936,2 Bedroom 2 Bathroom Apartment,49352581,Tom,,Dublin City,53.38199,-6.24214,Entire home/apt,85,3,14,2018-09-02,0.72,15,57
19271019,Bright Grove,76092063,Miguel,,Dublin City,53.32864,-6.26737,Private room,50,1,0,,,1,0
19281152,Cozy family home beside city centre,7322593,Jaime,,Dublin City,53.36214,-6.28623,Private room,50,2,4,2017-08-27,0.20,1,0
19284676,Artistic Maloka with a Charm,48851664,Jessie,,Dn Laoghaire-Rathdown,53.25331,-6.17485,Entire home/apt,100,3,37,2018-11-19,1.88,1,4
19287813,Lovely shared citycenter apartment with roof-top,133206116,Edel,,Dublin City,53.34813,-6.27717,Private room,65,1,11,2018-07-15,0.56,1,0
19291945,Humble City Abode For 2 (young couple/backpackers),128889540,Meg,,Dublin City,53.34963,-6.28375,Private room,55,2,2,2017-07-07,0.10,2,0
19292380,Studio Apartment 1 double bed 1 pull out sofabed.,49269911,Daragh,,Fingal,53.38738,-6.06563,Entire home/apt,102,1,104,2019-01-19,5.40,2,146
19293818,City Centre Superb Double Room Smithfield Market,69386244,Irene,,Dublin City,53.34894,-6.27577,Private room,66,4,0,,,5,0
19295178,"Smithfield Luas, Centric Double Superb Room",69386244,Irene,,Dublin City,53.3496,-6.27861,Private room,85,3,1,2018-01-01,0.07,5,0
19302879,Perfect Location. Stunning home in Dublin City!,17541123,Katie,,Dublin City,53.35119,-6.26581,Entire home/apt,110,2,18,2017-11-06,0.90,1,0
19306275,Genuine Georgian 2 bed Apt beside O'Connell Street,66040510,Patrick,,Dublin City,53.34997,-6.26055,Entire home/apt,220,1,101,2019-02-09,5.02,6,5
19306436,Bright private room in the heart of Dublin City,135208248,Ria,,Dublin City,53.35577,-6.26584,Private room,45,3,1,2017-06-30,0.05,1,0
19307909,80 Ashington Court,28161117,John,,Dublin City,53.37301,-6.3105,Private room,50,1,0,,,1,0
19314495,Charming Riverside Apartment - Minutes from City,134335206,Togora,,Dublin City,53.37059,-6.2547,Entire home/apt,71,2,54,2019-01-21,2.71,2,92
19314538,Spacious Modern Townhouse,25124317,Lewis,,Dublin City,53.33509,-6.27905,Entire home/apt,171,3,2,2018-04-02,0.10,1,0
19319225,Great Location apartment Dublin city center,120502060,Kieron,,Dublin City,53.35778,-6.26796,Entire home/apt,75,1,145,2019-02-03,7.35,4,28
19322054,Spacious place to come and relax,39634509,Donagh,,Dn Laoghaire-Rathdown,53.28341,-6.11782,Entire home/apt,197,8,3,2018-08-05,0.16,1,0
19322186,"Spacious, quiet double room in new Malahide house",11134799,Dan & Julie,,Fingal,53.44227,-6.14078,Private room,42,1,12,2017-09-11,0.61,1,0
19323781,Charming Dublin Home - Real Irish Experience,133916559,Ronan,,Dublin City,53.33661,-6.32484,Private room,70,7,20,2019-02-02,1.10,4,157
19326178,"Twin Double in Charming Dublin City Home, :)",133916559,Ronan,,Dublin City,53.33749,-6.32324,Private room,50,5,11,2018-08-09,0.57,4,0
19330225,Home,135404884,Teresa,,Dublin City,53.38193,-6.22289,Entire home/apt,200,1,4,2017-08-12,0.21,1,0
19334264,Very cute home ideally located in Dublin,4984768,Kellie,,Dublin City,53.3369,-6.27655,Entire home/apt,180,2,8,2018-11-11,0.89,2,0
19337728,Room for 1/3 people with basic breakfast .,81522507,Sharon,,Fingal,53.38429,-6.36867,Private room,49,1,56,2019-01-14,3.26,3,323
19337881,Double Room in Dublin Home-Real Irish Experience:),133916559,Ronan,,Dublin City,53.33755,-6.32345,Private room,45,14,23,2019-01-07,1.24,4,148
19339722,"Single room with double bed, city center Dublin",45111851,Norman,,Dublin City,53.35756,-6.26214,Private room,50,2,3,2017-10-30,0.15,1,0
19344055,Dublin - Beautiful 5 bedroom Spacious Home,65725245,Padraig,,Dublin City,53.37136,-6.26569,Entire home/apt,250,3,22,2018-08-22,1.11,3,0
19357594,Spacious Double Ensuite Bedroom in IFSC Dublin,135659790,Philippe,,Dublin City,53.35043,-6.24194,Private room,75,2,0,,,1,0
19358735,Modern home by Guinness Storehouse,53167162,Hannah,,Dublin City,53.33766,-6.2919,Entire home/apt,160,1,2,2017-07-29,0.11,1,0
19358994,Citywest Golf Suites at Lemongrass,66720750,Peter,,South Dublin,53.28656,-6.44977,Entire home/apt,250,1,0,,,1,363
19359917,Cozy cottage for two near city centre,9330562,Antony,,Dublin City,53.34129,-6.27993,Private room,150,6,0,,,1,61
19362313,Brand new home with Views of the sea,16163523,Michael,,Fingal,53.56857,-6.10909,Entire home/apt,88,2,6,2017-09-17,0.34,2,0
19363144,City Centre Double bed and ensuite,56603988,John,,Dublin City,53.34913,-6.23169,Private room,70,1,4,2018-03-18,0.23,1,5
19373387,private bedroom&bathroom verry  close to airport,84520499,Niuska,,Fingal,53.40644,-6.25059,Private room,45,1,310,2019-01-06,15.71,1,179
19378600,Home sweet home,127977354,Vin,,Dublin City,53.31728,-6.21842,Private room,80,1,0,,,1,0
19381919,"oak rd , Donnycarney",46873915,Aedin,,Dublin City,53.37377,-6.22114,Private room,25,2,0,,,1,0
19382740,Beautiful Victorian apartment 3 k from center,50635412,Julie,,Dublin City,53.3127,-6.27629,Entire home/apt,120,1,53,2019-01-07,2.76,1,29
19384837,Private Double Bedroom in Ambient City Centre Apt.,45678969,Hugh,,Dublin City,53.35113,-6.24733,Private room,50,2,0,,,1,0
19386325,Cosy Apartment in Dublin City Central,135899921,Johnny,,Dublin City,53.34856,-6.24228,Entire home/apt,80,2,2,2017-07-18,0.10,2,0
19386529,Super Central Apartment @ St. Patrick's Cathedral,131585238,Reg,,Dublin City,53.33984,-6.27349,Entire home/apt,109,2,87,2019-01-27,4.36,1,0
19386579,Dublin Airport  Grand Double Room Donabate /Swords,5916748,Angela,,Fingal,53.47728,-6.19455,Private room,40,1,29,2018-09-24,1.52,3,316
19395163,"Modern cozy apt by Christchurch, near Temple Bar",98806932,Paola,,Dublin City,53.34463,-6.27108,Entire home/apt,110,2,105,2019-01-29,5.33,1,50
19395195,☆ Ensuite ☆ Breakfast ☆ Patio ☆ Washing/Dryer ☆,80205431,Damien,,Dublin City,53.38453,-6.23414,Private room,45,1,52,2018-10-14,2.74,6,32
19399148,Double Room City Center,51423155,Hoël,,Dublin City,53.33268,-6.26181,Private room,120,2,2,2017-09-04,0.11,1,0
19399562,Lovely bedroom in the city centre!,46530577,Anaïs,,Dublin City,53.35306,-6.25479,Private room,60,3,0,,,1,0
19405215,Spacious 3 bed in Dublin 2,136036957,Daniel,,Dublin City,53.3367,-6.24211,Entire home/apt,400,2,1,2017-07-10,0.05,1,0
19407951,Double room with private bathroom near Luas & UCD,58734112,Rory,,Dn Laoghaire-Rathdown,53.29711,-6.23633,Private room,42,1,7,2017-08-28,0.38,1,0
19409572,Cosy Private Room in Dublin City Central,135899921,Johnny,,Dublin City,53.35062,-6.24304,Private room,40,2,12,2018-08-26,0.63,2,0
19412604,"Entire apartment (host is away), Grand Canal",24839672,Alisa,,Dublin City,53.34605,-6.23943,Private room,120,4,6,2017-10-15,0.30,1,0
19420074,City Penthouse with Stunning Views,136158144,Susan,,Dublin City,53.32888,-6.2743,Entire home/apt,275,2,17,2018-05-20,0.87,1,43
19421079,Central Bedroom in Apt with Great Views,43984,Anna,,Dublin City,53.34278,-6.23706,Private room,70,1,7,2018-01-28,0.38,2,0
19422258,"Large, modern, luxurious, bright house Dublin.",93454962,Peter,,Dn Laoghaire-Rathdown,53.30158,-6.2265,Entire home/apt,285,5,6,2018-08-12,0.32,1,34
19422708,"Lower Friarstown , Bohernabreena ,  Holiday home",136173965,Michael,,South Dublin,53.2591,-6.35853,Entire home/apt,98,6,69,2018-12-07,3.82,1,12
19422750,Private double room in Victorian House,131729942,Pauline,,Dublin City,53.34254,-6.31895,Private room,80,3,29,2018-06-07,1.47,2,44
19422825,spacious double very close to airport,92031003,Emma,,Fingal,53.44545,-6.23363,Private room,69,1,47,2018-10-13,2.47,1,132
19423231,Studio Apt in North Circular Rd (4),34191831,Eazy,,Dublin City,53.35346,-6.29552,Entire home/apt,60,2,21,2019-01-26,1.08,13,0
19423590,Studio Apt on North Circular Road (5),34191831,Eazy,,Dublin City,53.3521,-6.29711,Entire home/apt,45,2,18,2018-09-01,0.91,13,0
19424903,Perfect Girl Temporary Vacancy (24 nights),127557246,Vanessa,,Dublin City,53.33967,-6.2803,Shared room,14,20,0,,,1,0
19425524,Luxury Modern Apartment in Dublin City Centre,49688339,Andrea&Tara,,Dublin City,53.34843,-6.25679,Entire home/apt,130,2,96,2018-09-02,4.92,1,69
19425946,Cozy two bedroom house in south Dublin,46707320,Rob,,Dn Laoghaire-Rathdown,53.30234,-6.23596,Entire home/apt,147,2,22,2018-08-20,1.13,1,0
19429368,Beautiful 1 bedroom apartment in Rathmines,3689813,Roberta,,Dublin City,53.32552,-6.2652,Entire home/apt,85,7,0,,,1,0
19432011,Luxury 3 bed 2 bathroom family friendly townhouse,113104362,Noel,,Dublin City,53.3424,-6.30282,Entire home/apt,200,1,84,2019-02-05,4.28,1,45
19434580,"Tiny, Cosy & Quiet",31674180,Michele Emilio,,Dublin City,53.33167,-6.25855,Private room,48,2,101,2019-02-04,5.19,1,68
19436958,Great double ensuite with 32” tv +SkyMovies!,136268061,Jolene,,Fingal,53.40083,-6.39061,Shared room,50,1,121,2018-09-25,6.15,2,0
19444928,City Centre Apt beside St Patricks Cathedral,35049121,John,,Dublin City,53.33864,-6.27344,Entire home/apt,100,1,27,2018-08-17,1.38,21,0
19445657,Triple room in 40 North Circular Road,34191831,Eazy,,Dublin City,53.35413,-6.29514,Private room,75,2,2,2018-08-27,0.27,13,0
19446483,Room for 2. 20 mins to city center. Long term,125536512,Gary,,Dublin City,53.32242,-6.27466,Private room,200,7,9,2019-01-28,0.49,3,318
19447157,Luxurious newly renovated apartment,92334485,Carolyn,,Dublin City,53.33504,-6.23585,Entire home/apt,150,2,46,2019-01-26,2.74,1,120
19447918,Cozy Temple Bar & Dublin Castle 1 bed apartment,43984,Anna,,Dublin City,53.34336,-6.26849,Entire home/apt,112,1,15,2018-02-13,0.75,2,0
19448250,"Lovely 2-bed w/parking, near RDS, Aviva and city",123033688,Tara,,Dublin City,53.31676,-6.24852,Entire home/apt,119,2,48,2018-12-09,2.80,1,79
19449737,Stylish City Centre Apartment,17880210,Yousef,,Dublin City,53.34975,-6.27745,Entire home/apt,120,2,113,2019-02-11,5.77,1,54
19449877,Lovely apartment to rent off Camden Street,65195784,Maximilian,,Dublin City,53.33497,-6.2654,Entire home/apt,67,2,5,2018-02-27,0.28,1,0
19452296,Modern&bright apartment in fine residential area,11306341,Andreas,,Dublin City,53.31989,-6.21456,Entire home/apt,220,2,8,2019-02-04,1.24,2,159
19452841,Private Guesthouse in City Centre Location,13331591,Jack,,Dublin City,53.33465,-6.27045,Entire home/apt,85,2,101,2019-02-09,5.19,1,61
19454124,"Apartment, large bed and a large fold out couch",136420219,Anthony,,Dublin City,53.34614,-6.30878,Entire home/apt,110,2,18,2018-10-07,1.09,1,0
19463419,New! Between Temple Bar and O'Connell street.,113530982,Natalie,,Dublin City,53.34746,-6.26151,Entire home/apt,270,3,99,2019-01-30,5.09,1,8
19465304,ENJOY ST PATRICK'S WEEKEND  IN DUBLIN,70143158,Kevin,,Dublin City,53.36248,-6.25672,Entire home/apt,400,4,1,2017-07-23,0.05,2,111
19469186,Cosy double room close to Phoenix Park & the City,19492679,Nicola,,Dublin City,53.34726,-6.34066,Private room,50,2,8,2018-07-15,0.41,1,57
19470563,Cosy and bright family home in Blackrock.,41826706,Aura,,Dn Laoghaire-Rathdown,53.29149,-6.17578,Entire home/apt,145,10,5,2018-07-18,0.26,1,0
19475010,Ensuite Double room near city centre and airport,99792941,Sophia,,Fingal,53.40778,-6.24985,Private room,40,1,38,2018-03-31,2.02,1,0
19484300,Shamrock House,36536911,Ian,,Dublin City,53.34051,-6.27531,Private room,69,2,48,2019-02-07,2.46,2,63
19485467,"Perfect location near beach, village & Dublin city",136760454,Garry,,Fingal,53.44748,-6.14275,Private room,65,1,98,2018-11-25,4.92,2,349
19485835,*3 Arena* City Centre Ensuite Family Room 1 w/ TV,73348133,Jamie,,Dublin City,53.35114,-6.24316,Private room,60,1,77,2019-02-10,3.99,12,13
19492912,Superb location!,53187187,Imanol,,Dublin City,53.32935,-6.25551,Private room,40,2,36,2018-12-08,1.93,1,19
19493925,Quiet double bedroom 5min walks from phoenix park.,134045634,Rafael,,Dublin City,53.35376,-6.29292,Private room,40,1,16,2017-11-11,0.83,1,10
19495100,*3 Arena* City Centre Modern Twin Room (5) w/ TV,73348133,Jamie,,Dublin City,53.35078,-6.2419,Private room,60,1,42,2019-02-10,2.16,12,1
19495645,3 Arena City Centre Ensuite Triple Room (2) w/ TV,73348133,Jamie,,Dublin City,53.35088,-6.24354,Private room,60,1,62,2019-01-26,3.15,12,7
19502504,"Perfect for Tourists, 2-Room Full Apartment",8760326,Ulrich,,Dublin City,53.34097,-6.30393,Entire home/apt,80,3,4,2018-06-17,0.21,1,0
19503088,Private single room in Victorian House,131729942,Pauline,,Dublin City,53.34147,-6.31846,Private room,45,3,24,2018-06-26,1.23,2,0
19504300,James Joyce's Childhood Home,68271689,Ailbhe,,Dublin City,53.36564,-6.23825,Entire home/apt,175,3,4,2018-08-29,0.21,1,0
19509379,"Double bedroom, 5 min from city centre.",8897428,Cristiano,,Dublin City,53.35904,-6.29069,Private room,40,16,0,,,1,0
19514337,Tample Bar\City Centre - Double Bedroom,81648667,Gennaro,,Dublin City,53.33844,-6.26666,Private room,80,1,0,,,1,196
19514520,Smithfield 2bdrm apartment with a view,40779780,Niall,,Dublin City,53.34685,-6.27838,Entire home/apt,250,2,2,2018-06-17,0.11,1,0
19520689,Bright 2 Bed in Ballsbridge,20027649,Colleen,,Dublin City,53.33778,-6.23643,Entire home/apt,100,1,2,2017-07-28,0.10,2,0
19521081,Fresh & Newly Redesigned Apt - Sleeps 4,94761315,Vivienne,,Dublin City,53.33812,-6.27506,Entire home/apt,160,2,12,2018-08-19,0.61,2,67
19521918,"Victorian charm, by the sea & close to the centre",129100709,Meadhbh,,Dublin City,53.36339,-6.21143,Entire home/apt,250,5,6,2018-08-21,0.32,1,0
19522486,Dublin airport Elegant Twin Bedroom DonabateSwords,5916748,Angela,,Fingal,53.47731,-6.19422,Private room,78,1,17,2018-08-26,0.88,3,317
19522601,Big private room,135497331,Ia,,South Dublin,53.32387,-6.39994,Private room,40,1,67,2019-01-02,3.41,1,256
